Product Title,Product ID,Main Category,Subcategory,Colors,Patterns,Season,Brands,Gender,Hue,Saturation,Value
Tops_Blouses_Green,recBaKL6JX7sPfsJF,Tops,Blouses,Green,Single-coloured,"Summer, Spring",Cider,Women,39.0,37.0,97.0
Tops_Blouses_Green,recIRbaRT2jBCfiPe,Tops,Blouses,Green,Single-coloured,"Summer, Spring",Chicme,Women,120.0,4.0,141.0
"Tops_Tops_Yellow, Green, Orange",rec25lyHBkJnKf6ia,Tops,Tops,"Yellow, Green, Orange",Horizontal stripes,Summer,Stieglitz,Women,,,
"Tops_Blouses_White, Blue",rec6xXZKANhslgQwO,Tops,Blouses,"White, Blue",Horizontal stripes,"Spring, Autumn, Winter",Stradivarius,Women,90.0,8.0,68.0
"Tops_Blouses_Purple, Beige",recbMTr1BDHTX25vB,Tops,Blouses,"Purple, Beige",Floral,"Spring, Summer",Monsoon,Women,10.0,72.0,127.0
Tops_Shirts_Green,recTBtaH5I7nxhp8J,Tops,Shirts,Green,Single-coloured,"Spring, Autumn, Summer",Monsoon,Women,42.0,143.0,93.0
Tops_Tops_Green,recvFQythFHQoUuNk,Tops,Tops,Green,Single-coloured,Summer,ZARA,Women,76.0,213.0,18.0
Tops_Blouses_Blue,rec8EnlBjRX1wwNuL,Tops,Blouses,Blue,Single-coloured,"Spring, Summer",ZARA,Women,73.0,35.0,51.0
Tops_Shirts_Pink,recWDbsDveaX4ynup,Tops,Shirts,Pink,Single-coloured,"Spring, Summer, Autumn",ZARA,Women,8.0,50.0,41.0
Tops_Tops_Blue,rechzVRBHHSy0LNfk,Tops,Tops,Blue,Single-coloured,"Spring, Summer",ZARA,Women,113.0,177.0,13.0
"Tops_Shirts_White, Black",recvuccWCWECqvhZk,Tops,Shirts,"White, Black",Dots,"Spring, Summer",M&S,Women,25.0,18.0,84.0
"Tops_Tops_White, Red, Green",recgv5kToWGc565U3,Tops,Tops,"White, Red, Green",Floral,Summer,Dolce and Gabana,Women,0.0,65.0,71.0
"Tops_Sweatshirts_White, Purple",recvQfMbSLMWL9elF,Tops,Sweatshirts,"White, Purple",Horizontal stripes,"Spring, Autumn, Winter",M&S,Women,12.0,14.0,89.0
Tops_Sweatshirts_Blue,rec1cqYo8Pnw328qA,Tops,Sweatshirts,Blue,Single-coloured,"Autumn, Winter, Spring",M&S,Women,107.0,49.0,119.0
"Tops_Sweatshirts_Brown, Beige",recVHR4S6MVC3bO2T,Tops,Sweatshirts,"Brown, Beige",Animal print,"Autumn, Spring",M&S,Women,15.0,83.0,43.0
Tops_Sweatshirts_Red,rec81aLyEy6qF6K5T,Tops,Sweatshirts,Red,Single-coloured,"Winter, Autumn",M&S,Women,172.0,241.0,94.0
Tops_Sweatshirts_Blue,recaDElegxPOflCXD,Tops,Sweatshirts,Blue,Single-coloured,"Winter, Autumn",M&S,Women,100.0,28.0,110.0
"Tops_Sweatshirts_Grey, Yellow",recDw8kwMBgVb6GEl,Tops,Sweatshirts,"Grey, Yellow",Other,"Winter, Autumn",Anine Bing,Women,120.0,6.0,138.0
Tops_Sweatshirts_Purple,recGZ9Q3by5xlaEjp,Tops,Sweatshirts,Purple,Other,"Winter, Autumn",Karl Legerfeld,Women,161.0,79.0,145.0
Tops_Sweatshirts_Blue,recVLhKgY10gv69Af,Tops,Sweatshirts,Blue,Other,"Winter, Autumn, Spring",Marni,Women,100.0,226.0,98.0
Tops_Sweatshirts_Green,recoUfg2pj6D0nHq0,Tops,Sweatshirts,Green,Other,"Winter, Autumn, Spring",Sporty&Rich,Women,74.0,102.0,70.0
Tops_Tops_Blue,recyUiEhmIUlqTuDm,Tops,Tops,Blue,Single-coloured,"Spring, Summer",M&S,Women,102.0,36.0,105.0
Tops_Tops_Pink,rec0oKh2kyMQHiSE6,Tops,Tops,Pink,Single-coloured,"Spring, Summer",M&S,Women,4.0,18.0,99.0
"Tops_Tops_Black, Pink",reczUjgadmqSIcQio,Tops,Tops,"Black, Pink",Geometric,"Spring, Summer",M&S,Women,0.0,41.0,50.0
Tops_Tops_Green,reczdlTkS0OTVFk2r,Tops,Tops,Green,Single-coloured,Summer,Christopher Esber,Women,36.0,127.0,130.0
Tops_Tops_Orange,recr1XxsHypbgmCKV,Tops,Tops,Orange,Single-coloured,"Summer, Spring",M&S,Women,9.0,179.0,101.0
Tops_Tops_Pink,recySXp0Wg3dEEY2R,Tops,Tops,Pink,Single-coloured,"Summer, Spring",M&S,Women,175.0,163.0,102.0
"Tops_Tops_Red, White, Green",recqP6k9b13BDzxXI,Tops,Tops,"Red, White, Green",Horizontal stripes,"Spring, Summer",M&S,Women,18.0,38.0,80.0
"Tops_Tops_Blue, Pink, Yellow, Black, White",recOFWAvtfbXnWg8v,Tops,Tops,"Blue, Pink, Yellow, Black, White",Horizontal stripes,"Spring, Summer",M&S,Women,157.0,40.0,57.0
Tops_Shirts_Blue,recXOYRc6pUSQhwKw,Tops,Shirts,Blue,Single-coloured,"Spring, Summer",M&S,Women,91.0,220.0,58.0
Tops_T-shirt_White,recLFwqRAHxmdjJ2A,Tops,T-shirt,White,Animal print,"Spring, Summer, Autumn",Coltorti,Men,30.0,9.0,114.0
Tops_Sweaters_White,recZFhxBO29XAzyUL,Tops,Sweaters,White,Single-coloured,"Winter, Autumn",Celtic & Co.,Men,17.0,39.0,132.0
Tops_Sweaters_White,rec4k1ayc133fp6R1,Tops,Sweaters,White,Single-coloured,"Winter, Autumn",COS,Men,23.0,27.0,86.0
Tops_Sweaters_Green,reczLXVpYqZf7aDIL,Tops,Sweaters,Green,Single-coloured,"Winter, Autumn",Jack & Jones,Men,30.0,54.0,19.0
Tops_Sweaters_Blue,recHYS5QSD9F6jxkF,Tops,Sweaters,Blue,Single-coloured,"Winter, Autumn",Edmmond studios,Men,109.0,128.0,48.0
Tops_Hoodie_Blue,recEPXeItiG7Am84S,Tops,Hoodie,Blue,Animal print,"Winter, Autumn",Sutsu,Men,109.0,103.0,42.0
Tops_Hoodie_White,recwNq7H4o8iEHzmK,Tops,Hoodie,White,Animal print,"Winter, Autumn",BSTN,Men,0.0,3.0,102.0
Tops_T-shirt_Purple,recatlNbELfFFVvo9,Tops,T-shirt,Purple,Other,"Spring, Summer",Daily Paper,Women,114.0,50.0,51.0
Tops_T-shirt_Black,recYZWZz3MZArlTRj,Tops,T-shirt,Black,Single-coloured,"Winter, Autumn",Nike,Any,15.0,28.0,18.0
Tops_T-shirt_White,reclq4K2srWxO7rfI,Tops,T-shirt,White,Single-coloured,"Spring, Summer, Autumn",Weekday,Women,0.0,0.0,91.0
Tops_T-shirt_Black,rec6GzlLs9XXNqEhL,Tops,T-shirt,Black,Single-coloured,"Spring, Summer, Winter",CAPS,Any,120.0,14.0,18.0
Tops_Tops_White,receDTW1YHikiNj0K,Tops,Tops,White,Single-coloured,"Spring, Summer",Everlane,Women,120.0,4.0,57.0
Tops_Tops_Pink,recczUX90bdlktjlo,Tops,Tops,Pink,Single-coloured,Summer,Melody,Women,169.0,132.0,114.0
Tops_Tops_Black,recVzh3YZna4fFOI3,Tops,Tops,Black,Single-coloured,"Spring, Summer",Next,Women,0.0,0.0,26.0
Tops_Tops_Blue,recynGSpkJgtdC7cU,Tops,Tops,Blue,Single-coloured,"Spring, Summer",Hollister,Women,105.0,195.0,89.0
Tops_Tops_Grey,recGOBQ5VFKap2eYn,Tops,Tops,Grey,Single-coloured,"Spring, Summer",Uniqlo,Women,0.0,10.0,26.0
Tops_Tops_Black,recsuCaXk0DHqEw4m,Tops,Tops,Black,Single-coloured,"Spring, Summer",Everlane,Women,120.0,34.0,15.0
Tops_Tops_Black,recOJy01h0akzSeUP,Tops,Tops,Black,Single-coloured,"Spring, Summer, Autumn",French Connection,Women,15.0,38.0,27.0
"Tops_Tops_Pink, Orange, Yellow",rec1i7VQvq9oAM3GW,Tops,Tops,"Pink, Orange, Yellow",Other,"Spring, Summer, Autumn, Winter",TK Maxx,Women,3.0,97.0,132.0
Tops_Tops_Black,recYahBW2AQOiuksK,Tops,Tops,Black,Single-coloured,"Spring, Summer",TK Maxx,Women,150.0,9.0,27.0
Tops_Tops_Black,recjqjuqnXG6k23Tb,Tops,Tops,Black,Single-coloured,"Spring, Summer",Next,Women,135.0,27.0,19.0
Tops_Tops_Brown,recLJMNdYVp22AOTC,Tops,Tops,Brown,Single-coloured,"Spring, Summer",Nike,Women,13.0,155.0,64.0
Tops_Shirts_Black,reclsxlHhyknRjpJk,Tops,Shirts,Black,Other,"Spring, Summer, Autumn",Tommy Hilfiger,Any,120.0,26.0,10.0
Tops_Sweaters_White,recDJhwl0nVm1xnEE,Tops,Sweaters,White,Single-coloured,"Autumn, Winter",Pangaia,Any,15.0,27.0,76.0
Tops_Sweaters_Blue,reckqQiT0RnqANG6y,Tops,Sweaters,Blue,Other,"Autumn, Winter",Adanola,Any,116.0,60.0,30.0
Tops_Sweaters_Grey,recwWOsCUQjHbNByl,Tops,Sweaters,Grey,Other,"Autumn, Winter",Hollister,Any,75.0,5.0,95.0
Tops_Hoodie_Black,reccIDCADceiZN4xY,Tops,Hoodie,Black,Single-coloured,"Autumn, Winter",Nike,Any,135.0,32.0,16.0
Tops_Hoodie_Grey,rechcATStxR918FkC,Tops,Hoodie,Grey,Single-coloured,"Autumn, Winter",Pangaia,Any,124.0,53.0,34.0
Tops_Hoodie_Green,recMhDNnqnV7yPSNv,Tops,Hoodie,Green,Other,"Autumn, Winter",Cider,Any,0.0,0.0,17.0
Tops_Polo_White,rec24557ArWkaTCI6,Tops,Polo,White,Single-coloured,"Spring, Summer",adidas,Women,23.0,16.0,64.0
Tops_Polo_Blue,recV6yO6WoewBoPTR,Tops,Polo,Blue,Single-coloured,"Winter, Autumn",Mango,Women,113.0,78.0,13.0
Tops_Shirts_White,recuTxK6TnqHUxvAX,Tops,Shirts,White,Single-coloured,"Spring, Summer, Winter, Autumn",The Frankie Shop,Women,0.0,0.0,108.0
Tops_Shirts_Black,rec2ocEuNnSOhmnyr,Tops,Shirts,Black,Single-coloured,"Spring, Summer, Autumn",Everlane,Women,0.0,27.0,19.0
Tops_Tops_White,rec9TZvDYCYsjoT0v,Tops,Tops,White,Single-coloured,"Spring, Summer",Urban Outfitters,Women,23.0,20.0,52.0
Tops_Sweaters_Black,recqd6ar2XsXquIDI,Tops,Sweaters,Black,Single-coloured,"Spring, Autumn",Nike,Women,120.0,43.0,12.0
Tops_Sweaters_Black,recJl9cm8RsCdy06Q,Tops,Sweaters,Black,Single-coloured,"Winter, Autumn",Even&Odd,Any,105.0,30.0,17.0
Tops_T-shirt_Blue,recfhA45lckCN9FbU,Tops,T-shirt,Blue,Single-coloured,"Spring, Autumn, Summer",Monki,Any,113.0,159.0,61.0
Tops_Polo_Blue,recNIDBbtBJil8php,Tops,Polo,Blue,Single-coloured,"Summer, Spring, Autumn",Off & Co,Men,120.0,29.0,35.0
Tops_Polo_Blue,rechd1bIwO12iwVmY,Tops,Polo,Blue,Single-coloured,"Summer, Spring, Autumn",Club Monaco,Men,115.0,70.0,22.0
Tops_Polo_Blue,recl5ycBkuf9fCgIk,Tops,Polo,Blue,Geometric,"Summer, Spring, Autumn",Ping,Men,103.0,130.0,100.0
Tops_Polo_Green,recmukuE0D0qWXXkf,Tops,Polo,Green,Pinstripe,"Summer, Spring, Autumn",Marks & Spencer,Men,43.0,29.0,61.0
Tops_Sweatshirts_Blue,recqP9qMDYySviOWA,Tops,Sweatshirts,Blue,Single-coloured,"Spring, Autumn, Winter",G-Star,Men,116.0,94.0,19.0
Tops_Sweatshirts_Blue,rec2XXV5Rku1KZO7l,Tops,Sweatshirts,Blue,Single-coloured,"Spring, Autumn, Winter",CP Company,Men,97.0,142.0,129.0
Tops_Sweatshirts_Beige,recYgtNoMZi9hBzSg,Tops,Sweatshirts,Beige,Single-coloured,"Spring, Autumn, Winter",Karhu,Men,20.0,90.0,94.0
Tops_Sweatshirts_Brown,recS7o1nS6kllBxtI,Tops,Sweatshirts,Brown,Single-coloured,"Spring, Autumn, Winter",New Balance,Men,6.0,132.0,29.0
Tops_Shirts_White,rectAB9KZhcXFSisy,Tops,Shirts,White,Single-coloured,"Summer, Spring, Autumn",Sunspel,Men,18.0,32.0,97.0
Tops_Shirts_Green,rec3JCyvO5vTRfAYk,Tops,Shirts,Green,Floral,"Summer, Spring, Autumn",Inimigo,Men,45.0,8.0,67.0
Tops_Shirts_Blue,recusqbupuablqEvM,Tops,Shirts,Blue,Single-coloured,"Summer, Spring, Autumn",REISS,Men,120.0,58.0,22.0
Tops_Shirts_Green,rec8XpAEftWe8lx8O,Tops,Shirts,Green,Plain check,"Winter, Autumn",Alan Paine,Men,21.0,75.0,34.0
Tops_Blouses_Blue,rec8RUVLezf1woh2a,Tops,Blouses,Blue,Floral,"Winter, Autumn, Spring",Paul Smith,Men,111.0,28.0,64.0
Tops_Blouses_Black,recE1CHgsAW7Brpqc,Tops,Blouses,Black,Floral,"Autumn, Spring, Summer",Wax London,Men,18.0,73.0,42.0
Tops_Blouses_Brown,recRDveBR74ceW1nK,Tops,Blouses,Brown,Single-coloured,"Autumn, Spring, Summer, Winter",No Man's Land,Men,0.0,20.0,13.0
Tops_T-shirt_Green,rechXQVfYW3ZgvrdG,Tops,T-shirt,Green,Single-coloured,"Spring, Summer",Filling Pieces,Men,49.0,85.0,33.0
Tops_Shirts_Blue,recqngXSjF0UjJR2x,Tops,Shirts,Blue,Single-coloured,"Spring, Summer",Hollister,Men,105.0,60.0,111.0
Tops_Shirts_White,recvoDhu78ZCfvptB,Tops,Shirts,White,Pinstripe,"Spring, Summer",Abercrombie & Fitch,Men,10.0,14.0,107.0
Tops_Shirts_Blue,rec8aJmfmCRueRfeb,Tops,Shirts,Blue,Single-coloured,"Spring, Summer, Winter, Autumn",Abercrombie & Fitch,Men,111.0,74.0,24.0
Tops_Shirts_Grey,recstZdpxMuBqHBjM,Tops,Shirts,Grey,Single-coloured,"Spring, Summer",Only & Sons,Men,13.0,18.0,97.0
"Tops_Shirts_Blue, White",recj2RsM6nJxECxLJ,Tops,Shirts,"Blue, White",Pinstripe,"Spring, Summer, Winter, Autumn",Arket,Men,120.0,20.0,51.0
Tops_Shirts_White,recqRaT3iM89hiW9R,Tops,Shirts,White,Single-coloured,"Spring, Summer, Winter, Autumn",Mango,Men,18.0,15.0,83.0
Tops_Cardigans_White,recHWJFW9i5TLESGy,Tops,Cardigans,White,Single-coloured,"Winter, Autumn",Stüssy,Men,23.0,40.0,58.0
"Tops_Polo_Blue, White",recTRz7TiK9pZxI5X,Tops,Polo,"Blue, White",Horizontal stripes,"Spring, Summer",Arket,Men,15.0,7.0,73.0
Tops_Sweatshirts_Beige,rec2TweVkks7Xmych,Tops,Sweatshirts,Beige,Single-coloured,"Spring, Summer",Arket,Men,20.0,21.0,72.0
Tops_Sweaters_Beige,recbQUaIIZsPxvNF3,Tops,Sweaters,Beige,Single-coloured,"Winter, Autumn",ZARA,Men,18.0,90.0,34.0
Tops_Sweaters_Black,recnj3Xvc9RzzYYxp,Tops,Sweaters,Black,Single-coloured,"Winter, Autumn",COS,Men,120.0,35.0,22.0
Tops_Sweaters_Grey,recn8liCX2vXsMPWN,Tops,Sweaters,Grey,Single-coloured,"Winter, Autumn",COS,Men,20.0,14.0,107.0
"Tops_Sweaters_Blue, Green, White",recRAcw6S0AF3dhZl,Tops,Sweaters,"Blue, Green, White",Horizontal stripes,"Winter, Autumn",COS,Men,150.0,6.0,43.0
Tops_Sweaters_Beige,recNF86WLPLNWnvkO,Tops,Sweaters,Beige,Single-coloured,"Winter, Autumn",ZARA,Men,17.0,51.0,45.0
Tops_Sweaters_Beige,recxzMjmMAdOmbR06,Tops,Sweaters,Beige,Single-coloured,"Winter, Autumn",Parlez,Men,15.0,30.0,119.0
Tops_Sweaters_Green,recWS8IkchZZ0Br6R,Tops,Sweaters,Green,Single-coloured,"Winter, Autumn",Polo Ralph Lauren,Men,28.0,90.0,37.0
Tops_Sweaters_Beige,rectIi2r3QHK4XlPo,Tops,Sweaters,Beige,Single-coloured,"Winter, Autumn",Abercrombie & Fitch,Men,13.0,68.0,60.0
Tops_Hoodie_Green,recNSKMMzK6pHYVLY,Tops,Hoodie,Green,Single-coloured,"Winter, Autumn",ESSENTIALS,Men,23.0,32.0,32.0
Tops_Polo_Green,recYbClmY888e7fob,Tops,Polo,Green,Single-coloured,"Summer, Spring",Arket,Men,36.0,61.0,42.0
Tops_Polo_Blue,reck9BpdtPZngp3MS,Tops,Polo,Blue,Single-coloured,"Spring, Summer",Arket,Men,120.0,45.0,17.0
Tops_Polo_White,recTytWpTqnN52FDA,Tops,Polo,White,Single-coloured,"Spring, Summer",Arket,Men,23.0,28.0,81.0
Tops_Cardigans_Black,rec96WLS84WsqB5nD,Tops,Cardigans,Black,Single-coloured,"Winter, Autumn",The Kooples,Men,150.0,26.0,10.0
Tops_Cardigans_Green,recK97vafz6OS1w6Q,Tops,Cardigans,Green,Single-coloured,"Winter, Autumn",REISS,Men,71.0,76.0,27.0
Tops_Cardigans_Blue,recFcl6IiDijQefII,Tops,Cardigans,Blue,Single-coloured,"Winter, Autumn",Next,Men,111.0,134.0,19.0
Tops_Cardigans_Beige,receQuwRYFzYecSMT,Tops,Cardigans,Beige,Single-coloured,"Winter, Autumn",Massimo Dutti,Men,13.0,73.0,42.0
Tops_T-shirt_Grey,recPpvlbihkaeuh3D,Tops,T-shirt,Grey,Single-coloured,"Spring, Summer",Weekday,Men,150.0,16.0,16.0
Tops_T-shirt_White,recpvbYCgIBMKIHy2,Tops,T-shirt,White,Single-coloured,"Spring, Summer",Arket,Men,0.0,0.0,94.0
Tops_T-shirt_White,recrNmRqR0m3JZ3Cu,Tops,T-shirt,White,Single-coloured,"Spring, Summer",Arket,Men,18.0,16.0,81.0
"Tops_T-shirt_Blue, White",recMJ6itZstING0xn,Tops,T-shirt,"Blue, White",Horizontal stripes,"Spring, Summer",Arket,Men,130.0,15.0,52.0
"Tops_T-shirt_Blue, White",recgiMhVNI5iTpzgQ,Tops,T-shirt,"Blue, White",Horizontal stripes,"Spring, Summer",Arket,Men,120.0,9.0,59.0
"Tops_T-shirt_Blue, White",recspIUoclL9TfeYX,Tops,T-shirt,"Blue, White",Horizontal stripes,"Spring, Summer",Arket,Men,135.0,12.0,44.0
Tops_T-shirt_Grey,recLGoESdjnEyN7aQ,Tops,T-shirt,Grey,Single-coloured,"Spring, Summer",Arket,Men,83.0,54.0,19.0
Tops_Polo_Beige,recbcdDm0dZABlHU0,Tops,Polo,Beige,Single-coloured,"Spring, Summer",Arket,Men,17.0,93.0,63.0
Tops_Sweaters_Blue,recCckM6as6nb7orQ,Tops,Sweaters,Blue,Single-coloured,"Winter, Autumn",GUESS,Men,124.0,107.0,19.0
Tops_Cardigans_Black,rec0H88Pt85EC2Xon,Tops,Cardigans,Black,Single-coloured,"Winter, Autumn",Only & Sons,Men,150.0,13.0,20.0
"Tops_T-shirt_Black, Red",recid7N1yZtLWYwDc,Tops,T-shirt,"Black, Red",Other,"Spring, Summer",Karl Legerfeld,Men,150.0,17.0,15.0
Tops_T-shirt_Purple,recjaX42bgLOtWqF4,Tops,T-shirt,Purple,Single-coloured,"Spring, Summer",Uniqlo,Men,135.0,27.0,93.0
"Tops_Sweatshirts_Yellow, Red, White, Black",recGUBTuwGbALgqzY,Tops,Sweatshirts,"Yellow, Red, White, Black",Other,"Winter, Autumn, Spring",Palm Angels,Men,21.0,127.0,185.0
"Tops_T-shirt_Black, White, Pink, Blue",recfmhNTSNpqGy08H,Tops,T-shirt,"Black, White, Pink, Blue",Floral,"Spring, Summer",Palm Angels,Men,105.0,17.0,30.0
"Tops_T-shirt_Green, Purple",reczrxConSuen73ww,Tops,T-shirt,"Green, Purple",Other,"Spring, Summer",Valentino Garavani,Men,64.0,17.0,118.0
"Tops_T-shirt_Green, Purple",recAtBMTiMsVbhu0j,Tops,T-shirt,"Green, Purple",Other,"Spring, Summer",Palm Angels,Men,65.0,21.0,135.0
Tops_Sweatshirts_Orange,reclYF6caPg0qzvHY,Tops,Sweatshirts,Orange,Other,"Winter, Autumn",ERL,Men,10.0,126.0,205.0
"Tops_Cardigans_Blue, White, Red",rec6oboOknLNtF4Tf,Tops,Cardigans,"Blue, White, Red",Other,"Winter, Autumn, Spring",Gucci,Men,131.0,67.0,42.0
Tops_Cardigans_Black,recZXG93i32rYcLFh,Tops,Cardigans,Black,Single-coloured,"Winter, Autumn, Spring",Jacquemus,Men,114.0,106.0,24.0
"Tops_T-shirt_Brown, Yellow, Green, White",recIwWU4WfLpv00pr,Tops,T-shirt,"Brown, Yellow, Green, White",Horizontal stripes,"Spring, Summer",ACNE STUDIOS,Men,19.0,70.0,117.0
"Tops_T-shirt_Blue, Black",recu1M6rBW4b8rjnZ,Tops,T-shirt,"Blue, Black",Other,"Spring, Summer",ZARA,Men,80.0,16.0,49.0
Tops_Hoodie_Beige,rec66AtIUhFe0quP1,Tops,Hoodie,Beige,Single-coloured,"Spring, Summer",ZARA,Men,15.0,52.0,39.0
"Tops_T-shirt_White, Beige",recIvGdtNxEw22XvS,Tops,T-shirt,"White, Beige",Other,"Spring, Summer",ZARA,Men,23.0,19.0,54.0
Tops_T-shirt_Brown,rec9k8Tg4u0pVElmv,Tops,T-shirt,Brown,Single-coloured,"Spring, Summer",ZARA,Men,22.0,127.0,38.0
Tops_Hoodie_Yellow,recwIMkASs1F98Z3I,Tops,Hoodie,Yellow,Single-coloured,"Winter, Autumn, Spring",ZARA,Men,18.0,186.0,67.0
Tops_T-shirt_Black,reccOncaqCWe7hbZo,Tops,T-shirt,Black,Single-coloured,Summer,ZARA,Men,108.0,142.0,9.0
Tops_T-shirt_White,rec6XVXA4n8LU1itv,Tops,T-shirt,White,Single-coloured,Summer,ZARA,Men,20.0,19.0,41.0
Tops_T-shirt_White,recN5XlCnle3LKrdv,Tops,T-shirt,White,Single-coloured,"Spring, Summer",ZARA,Men,18.0,25.0,51.0
Tops_T-shirt_Green,recKPjU0QRw8zAKnS,Tops,T-shirt,Green,Single-coloured,Summer,ZARA,Men,35.0,31.0,49.0
"Tops_T-shirt_Red, Black",rec31ZiKmEfdQoSHr,Tops,T-shirt,"Red, Black",Horizontal stripes,"Spring, Summer",Uniqlo,Men,177.0,153.0,30.0
"Tops_T-shirt_Black, Blue, White",rec1WSwTy7ai4BXgf,Tops,T-shirt,"Black, Blue, White",Horizontal stripes,"Spring, Summer",Uniqlo,Men,111.0,81.0,44.0
"Tops_Shirts_Black, Red",recXVGbY9GAQxRXWl,Tops,Shirts,"Black, Red",Plain check,"Winter, Autumn, Spring",Uniqlo,Men,167.0,69.0,26.0
"Tops_T-shirt_Black, Green, White",rechla7SR9XKXnIgL,Tops,T-shirt,"Black, Green, White",Pinstripe,"Spring, Autumn, Winter",union clothing,Men,111.0,96.0,37.0
"Tops_T-shirt_Beige, Green, Black",recIsdJHL9XR3slEi,Tops,T-shirt,"Beige, Green, Black",Other,"Spring, Summer, Autumn",union clothing,Men,15.0,35.0,88.0
Tops_Shirts_Blue,reciIgDlPXRov5JPn,Tops,Shirts,Blue,Single-coloured,"Winter, Autumn, Spring",union clothing,Men,106.0,165.0,37.0
"Tops_Cardigans_White, Blue",rec1aQkxdwf5YfAyP,Tops,Cardigans,"White, Blue",Other,"Winter, Autumn, Spring",union clothing,Men,30.0,3.0,92.0
Tops_Shirts_Brown,recXBaoVlTOGxuc67,Tops,Shirts,Brown,Single-coloured,"Winter, Autumn, Spring",Uniqlo,Men,15.0,134.0,57.0
Tops_Sweatshirts_Black,recWxX1ShnvFvirPa,Tops,Sweatshirts,Black,Single-coloured,"Winter, Autumn, Spring",adidas,Men,135.0,22.0,23.0
Tops_Hoodie_Green,recR1VukpStEeQxTj,Tops,Hoodie,Green,Single-coloured,"Winter, Autumn, Spring",adidas,Men,45.0,21.0,72.0
"Tops_Hoodie_White, Orange",rec17zzN7KoVmjmPI,Tops,Hoodie,"White, Orange",Geometric,"Winter, Autumn, Spring",adidas,Men,20.0,37.0,83.0
Tops_T-shirt_Black,recR43mYcvwTD27Ag,Tops,T-shirt,Black,Single-coloured,"Spring, Summer",ZARA,Men,0.0,43.0,6.0
Tops_T-shirt_Pink,recwQyKDb0zyxTjeq,Tops,T-shirt,Pink,Single-coloured,"Spring, Summer, Autumn",ZARA,Men,10.0,31.0,50.0
Tops_T-shirt_Green,recTb4Wz1bgUM7gcm,Tops,T-shirt,Green,Single-coloured,"Spring, Summer",ZARA,Men,60.0,15.0,33.0
"Tops_T-shirt_Pink, Grey",reczxyRria1ShRq2p,Tops,T-shirt,"Pink, Grey",Other,"Spring, Summer, Autumn",ZARA,Men,6.0,150.0,51.0
"Tops_Shirts_Blue, Yellow, White",recoVzXqTBsZR8fZa,Tops,Shirts,"Blue, Yellow, White",Horizontal stripes,"Winter, Autumn, Spring",Uniqlo,Men,22.0,57.0,67.0
Tops_T-shirt_Grey,rec85vYAZBAWQsFbh,Tops,T-shirt,Grey,Single-coloured,"Spring, Summer",Uniqlo,Men,150.0,6.0,46.0
Tops_Blouses_White,recKDf8g70p4kb6Mb,Tops,Blouses,White,Single-coloured,"Autumn, Spring, Summer",OAS,Men,20.0,34.0,136.0
Tops_Tops_Yellow,recLVO6Qptvif7e5p,Tops,Tops,Yellow,Single-coloured,"Autumn, Spring, Summer",Marks & Spencer,Men,20.0,100.0,127.0
Tops_Tops_Yellow,recCVKNfpJblQG3KK,Tops,Tops,Yellow,Animal print,"Autumn, Spring, Summer",BSAT,Men,22.0,94.0,114.0
Tops_Tops_Blue,reccsOx5At6J19UZH,Tops,Tops,Blue,Floral,"Autumn, Spring, Summer",Jack & Jones,Men,100.0,39.0,59.0
Tops_T-shirt_Black,recIF0LdQAhXKSkxn,Tops,T-shirt,Black,Animal print,"Autumn, Spring, Summer",Bershka,Men,0.0,20.0,13.0
Tops_T-shirt_Yellow,rec1b8pvoONmOC7S2,Tops,T-shirt,Yellow,Animal print,"Autumn, Spring, Summer",Rapanui,Men,21.0,174.0,126.0
Tops_T-shirt_Black,recq4tpUJNQBGG3tZ,Tops,T-shirt,Black,Animal print,"Autumn, Spring, Summer",Banjo Fashion,Men,150.0,23.0,22.0
Tops_Polo_White,recE3rrf8Go9BtbKn,Tops,Polo,White,Single-coloured,"Autumn, Spring, Summer",Marks & Spencer,Men,20.0,7.0,107.0
Tops_Polo_Green,recHR9D1kX43anhgT,Tops,Polo,Green,Single-coloured,"Autumn, Spring, Summer",Urban Road,Men,43.0,85.0,21.0
Tops_Sweatshirts_Blue,recGzXsknqEjYtt09,Tops,Sweatshirts,Blue,Single-coloured,"Winter, Autumn, Spring",Tee Jays,Men,109.0,198.0,36.0
Tops_Sweatshirts_Blue,recKI87GFGYH6tjO0,Tops,Sweatshirts,Blue,Single-coloured,"Winter, Autumn, Spring",Blend,Men,113.0,54.0,38.0
Tops_Hoodie_Green,rec7XU73hl1jcT1Kc,Tops,Hoodie,Green,Single-coloured,"Winter, Autumn, Spring",Game,Men,43.0,81.0,22.0
Tops_T-shirt_Blue,rectk62E6AOh3h2ZH,Tops,T-shirt,Blue,Floral,"Summer, Spring, Autumn",Ted Baker,Men,114.0,91.0,42.0
Tops_T-shirt_White,recCoGtymsToCoLAf,Tops,T-shirt,White,Single-coloured,"Summer, Spring, Autumn",Chirimoya,Men,40.0,9.0,83.0
Tops_T-shirt_Blue,recP5HZwKlxoqJ4SR,Tops,T-shirt,Blue,Single-coloured,"Summer, Spring, Autumn",Rapanui,Men,103.0,45.0,107.0
Tops_T-shirt_White,recGmoUySRC2RwaX6,Tops,T-shirt,White,Horizontal stripes,"Summer, Spring, Autumn",Wax London,Men,21.0,19.0,92.0
